Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
RSA,2048,77822,48,1096,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6381,16654,7823,5474,QUANTUM_SAFE
RSA,2048,32138,39,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2634,6364,9985,5472,QUANTUM_SAFE
RSA,2048,43261,44,3585,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4618,7076,4038,5473,QUANTUM_SAFE
RSA,2048,84136,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4465,15188,9467,5469,QUANTUM_SAFE
RSA,2048,84132,45,1004,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7270,6046,5229,5468,QUANTUM_SAFE
RSA,2048,75008,45,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4539,9292,4110,5472,QUANTUM_SAFE
RSA,2048,122959,41,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6338,9321,8585,5470,QUANTUM_SAFE
RSA,2048,54941,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4403,11667,6401,5475,QUANTUM_SAFE
RSA,2048,34318,39,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2050,13352,9409,5471,QUANTUM_SAFE
RSA,2048,75074,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6874,10637,8388,5469,QUANTUM_SAFE
RSA,2048,31773,53,992,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6575,15015,9206,5472,QUANTUM_SAFE
RSA,2048,73614,39,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5399,6895,9397,5468,QUANTUM_SAFE
RSA,2048,114196,47,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1256,8054,6112,5473,QUANTUM_SAFE
RSA,2048,99331,37,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5702,17241,4059,5473,QUANTUM_SAFE
RSA,2048,86829,38,1062,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3118,11275,7635,5474,QUANTUM_SAFE
RSA,2048,132694,45,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2359,13809,9512,5475,QUANTUM_SAFE
RSA,2048,412316,44,996,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3658,6920,6053,5470,QUANTUM_SAFE
RSA,2048,50116,44,1004,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3982,10793,9264,5475,QUANTUM_SAFE
RSA,2048,105952,65,1913,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2728,10218,8661,5473,QUANTUM_SAFE
RSA,2048,87590,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2658,6886,7999,5472,QUANTUM_SAFE
RSA,2048,28451,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1393,14166,8148,5470,QUANTUM_SAFE
RSA,2048,56566,42,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3888,16312,9423,5471,QUANTUM_SAFE
RSA,2048,24747,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6770,9686,7565,5472,QUANTUM_SAFE
RSA,2048,92841,46,991,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2665,16260,4217,5473,QUANTUM_SAFE
RSA,2048,34600,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3400,4573,4880,5474,QUANTUM_SAFE
RSA,2048,121000,51,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2296,4008,8860,5472,QUANTUM_SAFE
RSA,2048,61507,45,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2649,5709,7083,5474,QUANTUM_SAFE
RSA,2048,78467,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4844,5859,4826,5472,QUANTUM_SAFE
RSA,2048,119976,76,1893,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7716,7406,8954,5474,QUANTUM_SAFE
RSA,2048,123070,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2667,11532,4212,5473,QUANTUM_SAFE
RSA,2048,57431,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7522,7132,4699,5474,QUANTUM_SAFE
RSA,2048,104094,37,1048,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7338,16386,6500,5470,QUANTUM_SAFE
RSA,2048,48378,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2782,12411,7069,5475,QUANTUM_SAFE
RSA,2048,183640,38,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6289,15771,4675,5472,QUANTUM_SAFE
RSA,2048,37190,43,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6653,7515,9718,5468,QUANTUM_SAFE
RSA,2048,44315,44,996,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1097,7278,8682,5472,QUANTUM_SAFE
RSA,2048,80762,45,959,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3529,5521,4592,5468,QUANTUM_SAFE
RSA,2048,93211,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4491,17286,6703,5475,QUANTUM_SAFE
RSA,2048,129410,38,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1675,10992,8603,5472,QUANTUM_SAFE
RSA,2048,62483,44,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5873,5113,5438,5468,QUANTUM_SAFE
RSA,2048,156919,43,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5549,6801,4669,5472,QUANTUM_SAFE
RSA,2048,44198,47,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5253,8653,6856,5470,QUANTUM_SAFE
RSA,2048,107525,39,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6442,11544,7734,5468,QUANTUM_SAFE
RSA,2048,42128,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1756,11393,5878,5470,QUANTUM_SAFE
RSA,2048,45114,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6244,8354,4023,5475,QUANTUM_SAFE
RSA,2048,54145,46,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3842,7934,6220,5470,QUANTUM_SAFE
RSA,2048,62062,42,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7637,5623,4131,5475,QUANTUM_SAFE
RSA,2048,59903,39,989,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6449,7332,4477,5474,QUANTUM_SAFE
RSA,2048,47548,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4114,11924,8019,5471,QUANTUM_SAFE
RSA,2048,25980,37,961,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1118,4071,4801,5474,QUANTUM_SAFE
RSA,2048,110236,44,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1805,4810,7663,5471,QUANTUM_SAFE
RSA,2048,183811,38,1023,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4773,12863,4740,5469,QUANTUM_SAFE
RSA,2048,82451,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5797,10245,7624,5472,QUANTUM_SAFE
RSA,2048,43938,37,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5733,11554,9937,5468,QUANTUM_SAFE
RSA,2048,129230,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4565,16796,6808,5473,QUANTUM_SAFE
RSA,2048,185253,37,1025,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2604,6426,4233,5475,QUANTUM_SAFE
RSA,2048,38497,56,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7737,13302,4121,5469,QUANTUM_SAFE
RSA,2048,36724,44,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2189,17132,9478,5469,QUANTUM_SAFE
RSA,2048,101575,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3338,17343,9492,5475,QUANTUM_SAFE
RSA,2048,68825,45,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3398,8354,4441,5470,QUANTUM_SAFE
RSA,2048,174019,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6331,6036,9246,5469,QUANTUM_SAFE
RSA,2048,60238,59,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6682,7546,8166,5470,QUANTUM_SAFE
RSA,2048,74148,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1600,7029,9270,5475,QUANTUM_SAFE
RSA,2048,92394,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2558,13590,8303,5472,QUANTUM_SAFE
RSA,2048,65191,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4534,8368,4584,5470,QUANTUM_SAFE
RSA,2048,175018,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3385,8966,7487,5469,QUANTUM_SAFE
RSA,2048,105426,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2409,16734,8217,5475,QUANTUM_SAFE
RSA,2048,323921,37,1159,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6562,13129,4202,5469,QUANTUM_SAFE
RSA,2048,120692,46,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7533,13721,9086,5474,QUANTUM_SAFE
RSA,2048,37862,45,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2699,14164,4989,5474,QUANTUM_SAFE
RSA,2048,78600,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3095,13966,9004,5468,QUANTUM_SAFE
RSA,2048,283003,65,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5287,6855,5220,5473,QUANTUM_SAFE
RSA,2048,62351,62,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6456,14026,4343,5472,QUANTUM_SAFE
RSA,2048,127620,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4740,8474,9161,5474,QUANTUM_SAFE
RSA,2048,221231,44,989,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4489,5535,8974,5469,QUANTUM_SAFE
RSA,2048,68468,46,1006,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1951,15640,6404,5469,QUANTUM_SAFE
RSA,2048,51076,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2854,6766,8756,5473,QUANTUM_SAFE
RSA,2048,35507,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7723,12977,4057,5468,QUANTUM_SAFE
RSA,2048,225002,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7912,16325,8684,5470,QUANTUM_SAFE
RSA,2048,115013,43,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3851,17246,7135,5468,QUANTUM_SAFE
RSA,2048,126714,45,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3447,6823,8779,5469,QUANTUM_SAFE
RSA,2048,318090,42,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5722,13571,5192,5470,QUANTUM_SAFE
RSA,2048,24566,51,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4964,8660,5143,5474,QUANTUM_SAFE
RSA,2048,95428,46,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1376,17503,6945,5470,QUANTUM_SAFE
RSA,2048,83317,43,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3203,11880,9652,5472,QUANTUM_SAFE
RSA,2048,84749,46,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6652,11905,5055,5474,QUANTUM_SAFE
RSA,2048,169203,45,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7305,17428,8075,5470,QUANTUM_SAFE
RSA,2048,91772,39,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6478,14924,6687,5471,QUANTUM_SAFE
RSA,2048,74381,45,995,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5784,14667,6935,5469,QUANTUM_SAFE
RSA,2048,35640,37,1001,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2840,9713,5033,5472,QUANTUM_SAFE
RSA,2048,45889,47,1030,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4197,15408,8310,5473,QUANTUM_SAFE
RSA,2048,119245,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4621,10973,5016,5473,QUANTUM_SAFE
RSA,2048,136703,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5160,13792,8831,5469,QUANTUM_SAFE
RSA,2048,27893,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2475,12508,5808,5473,QUANTUM_SAFE
RSA,2048,240150,45,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3796,6057,7264,5469,QUANTUM_SAFE
RSA,2048,108001,42,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1650,10815,7709,5474,QUANTUM_SAFE
RSA,2048,181111,47,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1505,15108,5976,5470,QUANTUM_SAFE
RSA,2048,60366,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7475,15471,7439,5470,QUANTUM_SAFE
RSA,2048,147242,42,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7657,17065,4577,5470,QUANTUM_SAFE
RSA,2048,201931,42,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5745,17069,5397,5469,QUANTUM_SAFE
RSA,2048,123625,40,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7929,11715,8280,5474,QUANTUM_SAFE
RSA,2048,69866,39,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2276,11643,9740,5468,QUANTUM_SAFE
RSA,2048,49497,66,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6745,13732,5805,5472,QUANTUM_SAFE
RSA,2048,62487,44,1040,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5657,17949,9812,5470,QUANTUM_SAFE
RSA,2048,71972,43,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2802,14255,7636,5468,QUANTUM_SAFE
RSA,2048,76026,38,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7829,6306,6017,5471,QUANTUM_SAFE
RSA,2048,62370,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7218,8702,5956,5472,QUANTUM_SAFE
RSA,2048,62646,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7350,9204,9515,5472,QUANTUM_SAFE
RSA,2048,71542,43,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1251,16105,4046,5472,QUANTUM_SAFE
RSA,2048,151581,47,1041,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3673,14016,4257,5472,QUANTUM_SAFE
RSA,2048,76588,39,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1170,10398,4428,5471,QUANTUM_SAFE
RSA,2048,109135,45,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3317,5738,6442,5475,QUANTUM_SAFE
RSA,2048,34526,39,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2645,5686,8369,5474,QUANTUM_SAFE
RSA,2048,190697,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7186,7625,8968,5475,QUANTUM_SAFE
RSA,2048,69971,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7191,11855,9073,5468,QUANTUM_SAFE
RSA,2048,62821,45,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5167,8645,6743,5469,QUANTUM_SAFE
RSA,2048,125110,41,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1543,12569,6001,5472,QUANTUM_SAFE
RSA,2048,266143,37,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4496,9672,8730,5473,QUANTUM_SAFE
RSA,2048,71375,52,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1435,13368,4695,5470,QUANTUM_SAFE
RSA,2048,236846,38,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2263,9209,6824,5470,QUANTUM_SAFE
RSA,2048,75939,47,997,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2430,9125,5363,5475,QUANTUM_SAFE
RSA,2048,68844,59,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1640,8941,5337,5470,QUANTUM_SAFE
RSA,2048,145200,47,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4749,7925,6019,5470,QUANTUM_SAFE
RSA,2048,66617,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5466,5549,8626,5472,QUANTUM_SAFE
RSA,2048,68885,75,1348,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2642,10215,7046,5475,QUANTUM_SAFE
RSA,2048,148401,48,995,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3167,7976,6848,5470,QUANTUM_SAFE
RSA,2048,86583,44,1103,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1702,10258,4754,5468,QUANTUM_SAFE
RSA,2048,70255,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5152,16703,6076,5468,QUANTUM_SAFE
RSA,2048,33848,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7606,7678,7521,5468,QUANTUM_SAFE
RSA,2048,106607,46,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3734,9354,4925,5470,QUANTUM_SAFE
RSA,2048,97136,45,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7087,7649,6103,5469,QUANTUM_SAFE
RSA,2048,93627,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7246,11506,5168,5475,QUANTUM_SAFE
RSA,2048,47639,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3672,5814,4077,5472,QUANTUM_SAFE
RSA,2048,30256,83,1036,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5974,11679,7065,5470,QUANTUM_SAFE
RSA,2048,66503,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6340,5026,5292,5471,QUANTUM_SAFE
RSA,2048,124720,39,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6571,8497,6356,5468,QUANTUM_SAFE
RSA,2048,138772,44,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2822,11346,6926,5472,QUANTUM_SAFE
RSA,2048,65153,57,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2354,9151,5788,5473,QUANTUM_SAFE
RSA,2048,41262,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4419,10158,4435,5468,QUANTUM_SAFE
RSA,2048,80715,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7887,14609,8335,5469,QUANTUM_SAFE
RSA,2048,46440,53,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5042,10540,6502,5469,QUANTUM_SAFE
RSA,2048,215425,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5767,16282,5847,5470,QUANTUM_SAFE
RSA,2048,93307,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1397,10209,7736,5473,QUANTUM_SAFE
RSA,2048,75436,43,1261,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7382,13099,8565,5474,QUANTUM_SAFE
RSA,2048,173234,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5631,13224,7110,5472,QUANTUM_SAFE
RSA,2048,144519,46,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6988,4620,7346,5468,QUANTUM_SAFE
RSA,2048,41114,42,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3188,17144,4386,5475,QUANTUM_SAFE
RSA,2048,24573,44,2474,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4182,9246,4877,5473,QUANTUM_SAFE
RSA,2048,60695,39,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2497,15059,7974,5475,QUANTUM_SAFE
RSA,2048,40686,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2492,12149,7367,5472,QUANTUM_SAFE
RSA,2048,139260,44,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4821,16227,5444,5473,QUANTUM_SAFE
RSA,2048,157922,46,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6666,11143,9799,5470,QUANTUM_SAFE
RSA,2048,111875,40,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6602,14046,4936,5468,QUANTUM_SAFE
RSA,2048,134502,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6564,8099,8376,5473,QUANTUM_SAFE
RSA,2048,25208,47,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3870,7760,7782,5472,QUANTUM_SAFE
RSA,2048,183371,73,1039,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2753,11467,7451,5470,QUANTUM_SAFE
RSA,2048,55817,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5255,14240,4647,5472,QUANTUM_SAFE
RSA,2048,133229,39,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7727,8982,4447,5468,QUANTUM_SAFE
RSA,2048,107244,45,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1741,9069,9191,5470,QUANTUM_SAFE
RSA,2048,95622,37,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4942,6723,4804,5471,QUANTUM_SAFE
RSA,2048,78152,45,1002,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5286,13373,9477,5468,QUANTUM_SAFE
RSA,2048,42498,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7452,12895,9045,5469,QUANTUM_SAFE
RSA,2048,50088,44,1088,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3624,10957,8947,5471,QUANTUM_SAFE
RSA,2048,159869,37,992,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3675,16015,8907,5473,QUANTUM_SAFE
RSA,2048,102023,44,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7632,4124,7141,5472,QUANTUM_SAFE
RSA,2048,43425,38,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1357,7724,9772,5472,QUANTUM_SAFE
RSA,2048,88238,43,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5906,16298,8634,5471,QUANTUM_SAFE
RSA,2048,119824,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3692,8351,9123,5473,QUANTUM_SAFE
RSA,2048,55275,44,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7014,14061,5004,5472,QUANTUM_SAFE
RSA,2048,63914,45,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3621,7205,5928,5474,QUANTUM_SAFE
RSA,2048,111444,38,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6815,14835,4315,5469,QUANTUM_SAFE
RSA,2048,105337,47,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3603,17907,5232,5471,QUANTUM_SAFE
RSA,2048,53686,38,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2595,16521,4606,5475,QUANTUM_SAFE
RSA,2048,59998,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6330,11982,4135,5473,QUANTUM_SAFE
RSA,2048,56794,57,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2757,14007,4130,5473,QUANTUM_SAFE
RSA,2048,45200,39,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4683,11142,7223,5469,QUANTUM_SAFE
RSA,2048,45290,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3961,9399,8765,5474,QUANTUM_SAFE
RSA,2048,55555,41,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2712,10283,8892,5471,QUANTUM_SAFE
RSA,2048,122328,41,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4501,4572,4621,5469,QUANTUM_SAFE
RSA,2048,96008,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2415,4425,7706,5474,QUANTUM_SAFE
RSA,2048,58718,38,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4388,14081,8055,5469,QUANTUM_SAFE
RSA,2048,49653,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4228,5451,8586,5475,QUANTUM_SAFE
RSA,2048,72576,45,962,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7460,14467,5038,5469,QUANTUM_SAFE
RSA,2048,128572,46,1000,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5717,8856,9019,5474,QUANTUM_SAFE
RSA,2048,28278,41,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5172,7912,9567,5468,QUANTUM_SAFE
RSA,2048,86376,54,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4051,17735,6179,5468,QUANTUM_SAFE
RSA,2048,355139,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1981,12708,4283,5474,QUANTUM_SAFE
RSA,2048,78998,45,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7806,17095,5775,5474,QUANTUM_SAFE
RSA,2048,101346,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5854,14347,7301,5470,QUANTUM_SAFE
RSA,2048,49551,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2632,17299,8124,5472,QUANTUM_SAFE
RSA,2048,24998,60,997,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3798,9079,9122,5473,QUANTUM_SAFE
RSA,2048,268165,46,1028,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5045,4038,4189,5474,QUANTUM_SAFE
RSA,2048,150191,46,1001,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1002,16999,6056,5470,QUANTUM_SAFE
RSA,2048,60254,45,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3999,7234,5354,5473,QUANTUM_SAFE
RSA,2048,50717,46,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3185,8971,6528,5475,QUANTUM_SAFE
RSA,2048,269949,44,1018,256,BROKEN_UNDER_QUANTUM_ATTACK
